movieId,links__imdbId,links__tmdbId,movies (1)__title,movies (1)__genres,ratings (1)__userId,ratings (1)__rating,ratings (1)__timestamp,tags (1)__userId,tags (1)__tag,tags (1)__timestamp
74275,1045772,8952.0,I Love You Phillip Morris (2009),Comedy|Drama|Romance,111.0,2.5,1516152401.0,,,
74282,92571,40724.0,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,357.0,5.0,1348627622.0,,,
74324,1278469,33602.0,Temple Grandin (2010),Drama,105.0,4.5,1446622031.0,,,
74342,56903,33728.0,"Captain Newman, M.D. (1963)",Comedy|Drama|War,89.0,4.5,1520409505.0,,,
74370,1172994,25983.0,"House of the Devil, The (2009)",Horror|Thriller,610.0,4.0,1493848497.0,,,
74450,817230,32856.0,Valentine's Day (2010),Comedy|Romance,10.0,3.0,1455357541.0,,,
74452,780653,7978.0,"Wolfman, The (2010)",Horror|Thriller,298.0,0.5,1447517763.0,,,
74458,1130884,11324.0,Shutter Island (2010),Drama|Mystery|Thriller,2.0,4.0,1445714926.0,424.0,insanity,1457843102.0
74508,844330,13949.0,Persuasion (2007),Drama|Romance,68.0,2.0,1355269836.0,,,
74510,1216487,24253.0,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller,18.0,4.5,1456770638.0,,,
74530,814255,32657.0,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,464.0,2.0,1325590450.0,,,
74532,1385867,23742.0,Cop Out (2010),Action|Comedy|Crime,111.0,5.0,1516155906.0,,,
74545,1139328,11439.0,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,317.0,4.0,1430513635.0,,,
74553,485601,26963.0,"Secret of Kells, The (2009)",Animation|Fantasy,86.0,3.5,1344204907.0,,,
74580,1273678,23172.0,"Spy Next Door, The (2010)",Action|Children|Comedy,464.0,2.0,1325589624.0,,,
74624,1186830,26428.0,Agora (2009),Adventure|Drama|Romance,305.0,4.0,1460137516.0,,,
74647,1220220,22805.0,Motherhood (2009),Comedy,73.0,1.0,1464198880.0,,,
74668,1247640,15357.0,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi,68.0,4.0,1268848560.0,,,
74677,1352852,18489.0,"Yes Men Fix the World, The (2009)",Documentary,509.0,4.0,1435999040.0,,,
74683,282744,19962.0,Mike Bassett: England Manager (2001),Comedy,89.0,4.0,1520409564.0,,,
74685,455407,29427.0,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,274.0,3.5,1285026957.0,,,
74688,989757,22971.0,Dear John (2010),Drama|Romance|War,563.0,3.5,1441845621.0,,,
74696,1512201,45576.0,Last Train Home (2009),Documentary|Drama,599.0,3.0,1498522988.0,,,
74698,808510,23023.0,Tooth Fairy (2010),Comedy|Fantasy,89.0,2.5,1520408811.0,,,
74727,68519,20871.0,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery,105.0,4.5,1446573115.0,,,
74750,1245112,10664.0,[REC]² (2009),Horror|Thriller,380.0,3.0,1493421563.0,,,
74754,368226,17473.0,"Room, The (2003)",Comedy|Drama|Romance,184.0,5.0,1537094766.0,,,
74789,1014759,12155.0,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,18.0,3.5,1455051099.0,,,
74791,1433540,40623.0,"Town Called Panic, A (Panique au village) (2009)",Animation,318.0,4.0,1424546857.0,567.0,surreal,1525286112.0
74795,947810,22972.0,Green Zone (2010),Action|Drama|Thriller|War,88.0,4.0,1331420671.0,,,
74851,1179034,26389.0,From Paris with Love (2010),Action|Crime,274.0,3.0,1293217995.0,,,
74868,1235124,23488.0,Dorian Gray (2009),Drama|Horror|Sci-Fi,305.0,2.5,1460564491.0,,,
74916,1234654,27583.0,Greenberg (2010),Comedy|Drama,298.0,2.5,1447517917.0,,,
74946,815236,34016.0,She's Out of My League (2010),Comedy,68.0,5.0,1305150613.0,,,
74948,1289406,25941.0,Harry Brown (2009),Crime|Drama|Thriller,18.0,4.0,1476901606.0,,,
75341,1403981,23169.0,Remember Me (2010),Drama|Romance,105.0,4.0,1526207946.0,,,
75389,445939,15846.0,"Burrowers, The (2008)",Horror|Thriller|Western,610.0,3.0,1493848990.0,,,
75395,1323045,44363.0,Frozen (2010),Drama|Horror|Thriller,80.0,3.0,1377391176.0,,,
75416,116401,26623.0,Generation X (1996),Action|Adventure|Sci-Fi,599.0,1.5,1519365144.0,,,
75446,1104083,31299.0,Little Ashes (2008),Drama,578.0,2.5,1300995271.0,,,
75803,1305583,34563.0,Our Family Wedding (2010),Comedy,448.0,1.5,1329074250.0,,,
75805,1038919,27573.0,"Bounty Hunter, The (2010)",Action|Comedy|Romance,73.0,3.0,1464198246.0,,,
75813,1151359,12834.0,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,249.0,3.0,1356277377.0,,,
75816,1247704,31723.0,Women in Trouble (2009),Comedy,448.0,2.0,1340478819.0,,,
75947,57318,32688.0,Mondo Cane (1962),Documentary,599.0,2.0,1519255452.0,,,
75985,1053424,31867.0,Repo Men (2010),Action|Sci-Fi|Thriller,125.0,4.5,1474296269.0,,,
76030,795351,28355.0,Case 39 (2009),Horror|Thriller,599.0,0.5,1498502837.0,,,
76054,765128,36970.0,Oceans (Océans) (2009),Documentary|Drama,318.0,4.0,1424546856.0,,,
76060,1135525,34423.0,"Slammin' Salmon, The (2009)",Comedy,298.0,2.5,1466277943.0,,,
76077,1231587,23048.0,Hot Tub Time Machine (2010),Comedy|Sci-Fi,18.0,3.0,1456924816.0,,,
76091,1216496,30018.0,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,610.0,5.0,1479545158.0,,,
76093,892769,10191.0,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,21.0,3.5,1419795323.0,,,
76143,1181927,21467.0,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller,89.0,4.5,1520409341.0,,,
76173,1149361,27936.0,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime,318.0,3.0,1281907642.0,,,
76175,800320,18823.0,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,18.0,2.5,1456924918.0,,,
76251,1250777,23483.0,Kick-Ass (2010),Action|Comedy,18.0,4.5,1455051151.0,,,
76293,1279935,35056.0,Date Night (2010),Action|Comedy|Romance,73.0,3.5,1464197993.0,,,
76301,401398,13417.0,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance,89.0,4.5,1520409178.0,,,
76738,1583323,52903.0,Steam of Life (Miesten vuoro) (2010),Documentary,318.0,3.5,1413646376.0,,,
76743,314121,8980.0,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),Action|Adventure|Comedy,534.0,3.5,1459793411.0,,,
76751,1033467,25572.0,American Drug War: The Last White Hope (2007),Crime|Documentary,68.0,3.0,1271544611.0,,,
76763,1017451,27586.0,"Runaways, The (2010)",Drama|Musical,414.0,3.5,1283875912.0,,,
77177,884762,141714.0,Wild China (2008),Documentary,339.0,4.0,1460184259.0,,,
77191,1321509,34803.0,Death at a Funeral (2010),Comedy,318.0,4.0,1272569440.0,,,
77201,862467,37861.0,Valhalla Rising (2009),Action|Drama|War,599.0,2.5,1498516948.0,,,
77206,1196141,33217.0,Diary of a Wimpy Kid (2010),Children|Comedy,103.0,3.5,1431956434.0,,,
77233,1039647,36443.0,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,318.0,3.5,1345921097.0,,,
77266,445953,12411.0,Disgrace (2008),Drama,405.0,3.5,1298423995.0,,,
77364,480255,34813.0,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,274.0,3.0,1293218077.0,,,
77414,1294226,35690.0,"Last Song, The (2010)",Drama|Romance,563.0,3.5,1441845624.0,,,
77421,1336617,39053.0,Cyrus (2010),Comedy|Drama|Romance,448.0,2.5,1320489018.0,,,
77427,1467304,37169.0,"Human Centipede, The (First Sequence) (2009)",Horror,103.0,0.5,1431956137.0,,,
77455,1587707,39452.0,Exit Through the Gift Shop (2010),Comedy|Documentary,2.0,3.0,1445714941.0,,,
77561,1228705,10138.0,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,18.0,4.0,1455051202.0,,,
77667,1470023,37931.0,MacGruber (2010),Action|Comedy,249.0,3.0,1430483144.0,,,
77688,90206,4180.0,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy,89.0,4.5,1520409328.0,,,
77709,1056437,15877.0,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,599.0,2.5,1519373714.0,,,
77795,381940,34069.0,Cargo (2009),Sci-Fi,210.0,3.5,1533667604.0,,,
77798,1179056,23437.0,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,380.0,0.5,1493421410.0,,,
77800,1341167,37495.0,Four Lions (2010),Comedy|Drama,63.0,5.0,1443200243.0,,,
77841,1210106,37565.0,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,10.0,2.0,1455302684.0,,,
77846,118528,12219.0,12 Angry Men (1997),Crime|Drama,177.0,5.0,1435803342.0,,,
77866,955308,20662.0,Robin Hood (2010),Action|Adventure|Drama|Romance|War,122.0,3.5,1461562672.0,,,
77881,307076,21245.0,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance,489.0,3.5,1333832275.0,,,
77893,1368116,34626.0,Merantau (2009),Action|Drama,610.0,4.0,1479542527.0,,,
77931,1355599,37511.0,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western,610.0,4.0,1493850040.0,,,
78034,1196204,36801.0,Cemetery Junction (2010),Comedy|Drama|Romance,448.0,3.5,1320594057.0,,,
78039,1120985,46705.0,Blue Valentine (2010),Drama|Romance,249.0,3.5,1347017975.0,,,
78041,1103153,37821.0,Killers (2010),Action|Comedy,274.0,3.0,1293657951.0,,,
78088,1462758,26388.0,Buried (2010),Mystery|Thriller,249.0,3.5,1360539171.0,,,
78103,472562,30527.0,Shake Hands with the Devil (2007),Drama|War,233.0,2.5,1537470566.0,,,
78105,473075,9543.0,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,62.0,3.5,1523788888.0,,,
78116,878835,40247.0,Please Give (2010),Comedy|Drama,448.0,3.5,1313949876.0,,,
78142,1081935,25846.0,Baarìa (2009),Comedy|Drama|War,89.0,4.5,1520409453.0,,,
78160,397612,198306.0,Ricky Gervais Live: Animals (2003),Comedy,490.0,3.5,1328145350.0,,,
78174,1261945,37786.0,Sex and the City 2 (2010),Comedy|Drama|Romance,111.0,1.5,1516153265.0,,,
78209,1226229,32823.0,Get Him to the Greek (2010),Comedy,111.0,5.0,1516151469.0,,,
78218,914863,38199.0,Unthinkable (2010),Drama|Thriller,125.0,3.0,1474414895.0,,,
78264,1212436,34806.0,"Back-up Plan, The (2010)",Comedy|Romance,563.0,3.0,1441845070.0,,,
78266,1017460,37707.0,Splice (2009),Horror|Sci-Fi|Thriller,80.0,4.0,1377391200.0,,,
78316,892318,37056.0,Letters to Juliet (2010),Drama|Romance,143.0,1.0,1444881335.0,,,
78349,1258197,29917.0,Exam (2009),Mystery|Thriller,80.0,4.0,1377308161.0,,,
78467,1075747,20533.0,Jonah Hex (2010),Action|Drama|Thriller|Western,68.0,2.0,1293499848.0,,,
78469,429493,34544.0,"A-Team, The (2010)",Action|Comedy|Thriller,18.0,3.0,1456750794.0,,,
78499,435761,10193.0,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,16.0,4.5,1377477830.0,,,
78544,993779,198308.0,Ricky Gervais Live 3: Fame (2007),Comedy,490.0,3.0,1324373360.0,,,
78574,1399683,39013.0,Winter's Bone (2010),Drama|Thriller,177.0,3.0,1435836732.0,,,
78620,63557,32068.0,"Scalphunters, The (1968)",Comedy|Western,89.0,4.5,1520409456.0,,,
78626,269743,21531.0,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror,610.0,3.5,1479545163.0,,,
78637,892791,10192.0,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,21.0,4.5,1419025376.0,,,
78703,1179794,39545.0,TiMER (2009),Comedy|Drama|Fantasy|Romance,68.0,4.0,1283905944.0,,,
78746,1144539,40819.0,Best Worst Movie (2009),Documentary,477.0,4.0,1296914390.0,,,
78772,1325004,24021.0,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,10.0,3.0,1455356988.0,,,
78836,1191111,34647.0,Enter the Void (2009),Drama,318.0,5.0,1447159301.0,,,
78893,938283,10196.0,"Last Airbender, The (2010)",Action|Adventure|Fantasy,232.0,2.0,1283133925.0,,,
78959,1217616,15102.0,Endgame (2009),Drama,599.0,3.0,1519528505.0,,,
79006,416716,76180.0,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,522.0,4.5,1325711168.0,,,
79008,1308667,16023.0,South Park: Imaginationland (2008),Animation|Comedy|Fantasy,204.0,3.5,1327170984.0,,,
79057,1424381,34851.0,Predators (2010),Action|Sci-Fi|Thriller,68.0,3.5,1293499804.0,,,
79073,1333667,37659.0,When You're Strange (2009),Documentary,318.0,4.0,1413117560.0,,,
79091,1323594,20352.0,Despicable Me (2010),Animation|Children|Comedy|Crime,10.0,5.0,1455306124.0,,,
79132,1375666,27205.0,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2.0,4.0,1445714841.0,424.0,action,1457844927.0
79134,1375670,38365.0,Grown Ups (2010),Comedy,21.0,2.0,1419794777.0,,,
79139,963966,27022.0,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,98.0,3.0,1532457683.0,,,
79185,1013743,37834.0,Knight and Day (2010),Action|Comedy|Romance,21.0,4.0,1427558538.0,,,
79224,1155076,38575.0,"Karate Kid, The (2010)",Action|Children|Drama,50.0,2.0,1514239549.0,,,
79242,842926,39781.0,"Kids Are All Right, The (2010)",Comedy|Drama,47.0,3.0,1496209581.0,,,
79251,1273235,73861.0,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,305.0,4.0,1460964124.0,,,
79259,1248971,40850.0,Cherrybomb (2009),Drama|Thriller,448.0,2.5,1345837301.0,,,
79274,1569923,40662.0,Batman: Under the Red Hood (2010),Action|Animation,274.0,3.5,1288866113.0,,,
79293,944835,27576.0,Salt (2010),Action|Thriller,18.0,3.0,1478366123.0,,,
79299,874957,,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery,489.0,3.0,1332774632.0,,,
79333,60161,39768.0,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance,105.0,4.0,1447574436.0,,,
79357,485947,31011.0,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,62.0,4.5,1526076526.0,,,
79428,427152,38778.0,Dinner for Schmucks (2010),Comedy,111.0,3.0,1516155080.0,,,
79501,352465,36274.0,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),Crime|Drama|Thriller,610.0,4.0,1479545378.0,,,
79536,1227536,25335.0,Hellsinki (Rööperi) (2009),Crime,489.0,3.0,1333832568.0,,,
79553,1386932,37472.0,Ip Man 2 (2010),Action,125.0,3.5,1474371006.0,,,
79572,493949,38843.0,Ramona and Beezus (2010),Children|Comedy,103.0,2.5,1431956868.0,,,
79590,1205535,24122.0,"Rebound, The (2009)",Comedy|Romance,448.0,2.5,1346527752.0,,,
79592,1386588,27581.0,"Other Guys, The (2010)",Action|Comedy,18.0,3.0,1456924960.0,,,
79677,1522863,53190.0,"Two Escobars, The (2010)",Crime|Documentary,419.0,3.5,1321854992.0,,,
79684,437405,39414.0,Paper Man (2009),Comedy|Drama,89.0,4.0,1520409076.0,,,
79695,1320253,27578.0,"Expendables, The (2010)",Action|Adventure|Thriller,18.0,3.5,1455750029.0,,,
79702,446029,22538.0,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,18.0,4.0,1455051182.0,477.0,geeky,1282923864.0
79798,1424797,26280.0,I Killed My Mother (J'ai tué ma mère) (2009),Drama,503.0,3.0,1335219684.0,,,
79868,1220214,38150.0,Heartless (2009),Fantasy|Horror|Mystery|Thriller,610.0,2.5,1493848901.0,,,
79879,464154,43593.0,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,448.0,3.0,1345980025.0,,,
79895,1179025,35552.0,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery,599.0,2.5,1498518486.0,,,
79897,1194263,44718.0,Get Low (2009),Comedy|Drama|Mystery,89.0,5.0,1520409088.0,,,
79946,1285309,41479.0,"Joneses, The (2009)",Comedy|Drama,448.0,3.5,1310066785.0,,,
80083,142235,28609.0,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,599.0,4.0,1519132247.0,,,
80094,1320244,38358.0,"Last Exorcism, The (2010)",Horror|Thriller,610.0,4.0,1493848484.0,,,
80124,284492,49943.0,Sisters (Syostry) (2001),Action|Crime|Drama,105.0,5.0,1526207580.0,,,
80126,1440728,27579.0,"American, The (2010)",Drama|Thriller,177.0,0.5,1435837761.0,,,
80139,1117523,14158.0,Jackass 2.5 (2007),Comedy|Documentary,111.0,5.0,1516153440.0,,,
80162,1183276,37905.0,"Horde, The (La Horde) (2009)",Action|Horror|Thriller,610.0,2.5,1493848937.0,,,
80166,889573,41210.0,"Switch, The (2010)",Comedy|Romance,21.0,3.0,1418926532.0,,,
80219,985694,23631.0,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,18.0,3.5,1455749571.0,,,
80241,1322312,38073.0,Going the Distance (2010),Comedy|Romance,448.0,2.5,1322333467.0,,,
80363,1220634,35791.0,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,80.0,4.0,1377391137.0,,,
80454,1428453,60678.0,Princess (Prinsessa) (2010),Drama,489.0,2.5,1333831657.0,,,
80463,1285016,37799.0,"Social Network, The (2010)",Drama,17.0,4.0,1305696734.0,567.0,good dialogue,1525286347.0
80478,62043,85692.0,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery,318.0,4.0,1442672405.0,,,
80489,840361,23168.0,"Town, The (2010)",Crime|Drama|Thriller,2.0,4.5,1445715340.0,537.0,crime,1424139483.0
80549,1282140,37735.0,Easy A (2010),Comedy|Romance,10.0,3.5,1455399347.0,,,
80551,879870,38167.0,Eat Pray Love (2010),Drama|Romance,489.0,3.5,1333832517.0,,,
80553,1049402,38568.0,Howl (2010),Drama,318.0,3.5,1417280839.0,,,
80572,1356864,43939.0,I'm Still Here (2010),Comedy|Drama,103.0,4.0,1431956719.0,,,
80584,1067733,15179.0,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,104.0,4.0,1293920621.0,,,
80586,817177,43949.0,Flipped (2010),Comedy|Drama|Romance,103.0,3.5,1431956446.0,,,
80590,1027718,33909.0,Wall Street: Money Never Sleeps (2010),Drama,305.0,4.0,1460564107.0,,,
80615,1219342,41216.0,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,246.0,4.0,1354149733.0,,,
80693,804497,43923.0,It's Kind of a Funny Story (2010),Comedy|Drama,62.0,4.0,1522190556.0,,,
80727,1251757,38842.0,Middle Men (2009),Comedy|Crime|Drama,89.0,4.0,1520409059.0,,,
80748,23753,25694.0,Alice in Wonderland (1933),Adventure|Children|Fantasy,377.0,4.0,1340343396.0,,,
80831,1228987,41402.0,Let Me In (2010),Drama|Horror|Mystery,80.0,5.0,1377309079.0,,,
80834,1727587,45745.0,Sintel (2010),Animation|Fantasy,509.0,3.5,1435992464.0,509.0,adventure,1435992979.0
80839,1028576,39486.0,Secretariat (2010),Adventure|Drama,292.0,2.5,1323631640.0,,,
80846,1314655,44040.0,Devil (2010),Horror|Mystery|Thriller,274.0,3.5,1293217563.0,,,
80858,1414382,38303.0,You Again (2010),Comedy,563.0,3.5,1441845757.0,,,
80860,1055292,38408.0,Life as We Know It (2010),Comedy|Romance,68.0,4.5,1308264038.0,,,
80862,1584016,42296.0,Catfish (2010),Documentary|Mystery,249.0,3.0,1369858782.0,,,
80864,1182350,38031.0,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,448.0,3.5,1335116204.0,,,
80880,1423995,44113.0,Stone (2010),Drama|Thriller,432.0,4.0,1335139601.0,,,
80906,1645089,44639.0,Inside Job (2010),Documentary,2.0,5.0,1445715172.0,537.0,business,1424461859.0
80917,1470827,43933.0,Monsters (2010),Drama|Sci-Fi,332.0,3.5,1352673398.0,,,
80969,1334260,42188.0,Never Let Me Go (2010),Drama|Romance|Sci-Fi,246.0,4.0,1355955231.0,,,
81018,775489,41201.0,"Illusionist, The (L'illusionniste) (2010)",Animation,50.0,3.0,1514496830.0,,,
81087,886539,16344.0,Luck by Chance (2009),Drama,89.0,4.5,1520409390.0,,,
81132,1612774,45649.0,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,204.0,3.5,1327182700.0,,,
81156,1116184,16290.0,Jackass 3D (2010),Action|Comedy|Documentary,103.0,4.0,1431956024.0,,,
81158,1559549,39312.0,Restrepo (2010),Documentary|War,317.0,3.0,1430514644.0,318.0,american idolatry,1299452954.0
81191,1566648,39440.0,Waiting for 'Superman' (2010),Documentary,318.0,4.0,1413646575.0,,,
81229,1245526,39514.0,Red (2010),Action|Comedy,21.0,3.5,1419795367.0,,,
81257,1340107,44716.0,In a Better World (Hævnen) (2010),Drama,326.0,3.5,1322252341.0,,,
81383,1465487,41211.0,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance,560.0,2.5,1469675874.0,,,
81417,1536044,41436.0,Paranormal Activity 2 (2010),Horror|IMAX,80.0,3.5,1377391160.0,,,
81456,1600524,51241.0,Heartbeats (Les amours imaginaires) (2010),Drama|Romance,153.0,3.0,1525551302.0,,,
81512,1212419,44603.0,Hereafter (2010),Drama|Fantasy,232.0,4.0,1294365927.0,,,
81520,1156466,38234.0,Undisputed III: Redemption (2010),Action|Crime|Drama,610.0,4.0,1479543207.0,,,
81535,1477076,41439.0,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,76.0,4.5,1439168697.0,,,
81537,1231583,41733.0,Due Date (2010),Comedy,89.0,3.0,1520408823.0,,,
81562,1542344,44115.0,127 Hours (2010),Adventure|Drama|Thriller,50.0,2.0,1514239099.0,424.0,stranded,1457901404.0
81564,1001526,38055.0,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,21.0,2.5,1419794453.0,,,
81591,947798,44214.0,Black Swan (2010),Drama|Thriller,21.0,1.0,1418846850.0,424.0,alter ego,1457845684.0
81681,41497,41058.0,I Shot Jesse James (1949),Drama|Romance|Western,567.0,2.0,1525290415.0,,,
81782,477080,44048.0,Unstoppable (2010),Action|Drama|Thriller,123.0,4.0,1448836073.0,,,
81784,1126618,38357.0,Morning Glory (2010),Comedy|Drama|Romance,10.0,2.5,1455357716.0,,,
81786,1020773,48303.0,Certified Copy (Copie conforme) (2010),Drama,241.0,4.0,1447536785.0,,,
81788,1458175,43539.0,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,18.0,4.5,1463695521.0,,,
81791,1421051,39210.0,Somewhere (2010),Drama,599.0,3.0,1519123321.0,,,
81819,1164999,45958.0,Biutiful (2010),Drama,103.0,4.5,1431956042.0,,,
81831,1467273,36940.0,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama,222.0,4.0,1391352742.0,,,
81834,926084,12444.0,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,21.0,3.0,1427558206.0,,,
81845,1504320,45269.0,"King's Speech, The (2010)",Drama,10.0,5.0,1455302591.0,,,
81847,398286,38757.0,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,10.0,3.5,1455399313.0,,,
81910,1326733,41999.0,"Art of the Steal, The (2009)",Documentary,68.0,4.0,1346109877.0,,,
81932,964517,45317.0,"Fighter, The (2010)",Drama,17.0,3.5,1305696681.0,,,
81949,1403988,41556.0,"Romantics, The (2010)",Comedy|Drama|Romance,448.0,3.0,1314564596.0,,,
82041,1316536,46420.0,"Loved Ones, The (2009)",Horror,80.0,4.0,1377390850.0,,,
82053,1194417,45324.0,Casino Jack (2010),Comedy|Crime,249.0,3.0,1409654955.0,,,
82088,1611211,47979.0,Vincent Wants to Sea (Vincent will meer) (2010),Drama,509.0,3.0,1435999071.0,,,
82093,1213648,48838.0,London Boulevard (2010),Crime|Romance,448.0,1.5,1328371086.0,,,
